yyyy-mm-dd timestamp,MQ6,MQ5,MQ4,MQ7,MQ3,MQ8,MQ2,MQ135,MQ9,BMPTemperature,Pressure(Pa),DHTTemperature,Humidity,Target
2024-09-18 12:14:02,379,546,525,124,758,410,448,224,318,32.03,82561.24,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:03,379,545,524,124,758,409,447,224,318,32.06,82562.67,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:03,380,546,525,124,758,409,447,224,318,32.07,82563.05,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:04,379,545,524,124,758,409,447,224,318,32.07,82562.86,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:04,379,546,524,124,758,410,447,224,318,32.08,82561.00,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:05,380,545,524,124,758,409,447,225,318,32.08,82561.17,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:05,379,545,524,124,758,410,447,224,318,32.09,82562.38,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:06,379,546,524,124,758,410,447,224,318,32.09,82563.41,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:06,379,546,524,124,758,409,447,224,318,32.09,82566.21,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:07,379,546,524,124,758,409,447,225,318,32.09,82562.90,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:07,379,546,525,124,758,410,447,224,318,32.09,82563.61,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:08,379,545,524,124,758,410,447,224,318,32.09,82564.30,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:08,379,545,524,124,758,410,447,224,318,32.09,82563.43,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:09,379,546,524,124,758,409,447,224,318,32.09,82562.21,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:09,379,545,524,124,758,410,447,224,318,32.09,82562.55,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:10,379,546,524,124,758,410,447,224,318,32.09,82562.57,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:10,379,546,524,124,758,409,447,224,318,32.09,82562.73,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:11,380,546,524,124,758,409,447,224,318,32.09,82564.13,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:11,379,546,524,124,758,410,447,224,318,32.09,82562.55,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:12,379,546,524,124,758,409,447,224,318,32.09,82564.30,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:12,379,545,524,124,758,409,447,224,318,32.09,82563.78,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:13,379,546,524,124,758,410,447,224,318,32.09,82564.49,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:13,379,546,524,124,758,409,447,224,318,32.10,82564.82,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:14,379,545,524,124,758,409,447,224,318,32.10,82562.56,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:15,379,546,524,124,758,409,447,225,318,32.10,82563.08,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:15,379,546,524,124,758,410,448,224,318,32.09,82561.88,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:16,379,545,524,124,758,411,448,224,318,32.10,82564.12,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:16,380,546,524,124,758,410,448,224,318,32.09,82561.52,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:17,379,546,524,124,758,410,448,224,318,32.10,82563.10,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:17,379,545,524,124,758,410,448,224,318,32.10,82563.60,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:18,379,546,524,124,758,410,448,224,318,32.10,82562.39,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:18,379,546,524,124,758,410,448,224,318,32.10,82560.13,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:19,379,545,525,124,758,410,448,224,318,32.10,82564.32,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:19,379,546,524,124,758,410,448,224,318,32.10,82563.97,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:20,379,546,524,124,758,410,448,224,318,32.10,82562.39,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:20,379,546,524,124,758,410,448,224,318,32.10,82562.58,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:21,380,546,524,124,758,410,448,224,318,32.10,82562.94,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:21,379,546,524,124,758,410,448,224,318,32.10,82561.02,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:22,379,546,525,124,758,410,448,224,318,32.10,82562.57,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:22,380,546,525,124,758,410,448,224,318,32.10,82562.08,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:23,379,546,524,124,758,410,448,224,318,32.11,82561.22,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:23,379,546,524,124,758,410,448,224,318,32.10,82562.60,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:24,379,546,524,124,758,410,448,224,318,32.10,82566.06,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:24,379,546,524,124,758,410,448,224,318,32.10,82562.25,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:25,380,546,524,124,758,410,448,224,318,32.10,82561.89,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:25,379,546,524,124,758,410,448,224,318,32.10,82562.57,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:26,379,546,524,124,758,410,448,224,318,32.10,82562.42,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:26,379,546,524,124,758,410,448,224,318,32.11,82566.77,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:27,379,546,524,124,758,410,448,224,318,32.11,82563.47,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:27,379,545,524,124,758,410,448,224,318,32.10,82562.25,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:28,379,545,524,124,758,410,448,224,318,32.11,82564.16,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:28,379,546,524,124,758,410,448,224,318,32.11,82564.16,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:29,379,546,524,124,758,410,448,224,318,32.11,82564.86,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:29,379,546,524,124,758,409,448,224,318,32.11,82563.64,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:30,379,546,524,124,758,409,448,224,318,32.11,82561.57,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:30,379,545,524,124,758,409,448,224,318,32.11,82562.42,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:31,379,546,525,124,758,410,448,224,318,32.11,82564.67,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:31,379,546,524,124,758,409,448,224,318,32.11,82561.89,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:32,379,545,524,124,758,410,448,224,318,32.11,82562.60,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:32,380,546,524,124,758,409,448,224,318,32.10,82563.30,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:33,379,545,524,124,758,409,448,224,318,32.11,82562.24,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:33,379,546,524,124,758,409,448,224,318,32.11,82564.32,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:34,380,545,524,124,758,409,448,224,318,32.11,82561.74,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:34,379,546,524,124,758,410,448,224,318,32.10,82561.91,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:35,379,546,524,124,758,409,448,224,318,32.11,82563.46,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:35,379,546,524,124,758,409,448,224,318,32.11,82560.87,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:36,379,546,524,124,758,409,448,224,317,32.11,82561.57,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:36,379,545,524,124,758,409,448,224,318,32.11,82563.64,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:37,379,545,524,124,758,409,448,224,318,32.11,82565.19,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:37,379,545,524,124,758,409,448,224,318,32.11,82562.07,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:38,379,545,524,124,758,410,448,224,318,32.11,82561.55,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:38,379,546,524,124,758,409,448,224,318,32.11,82562.77,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:39,379,546,524,124,758,409,448,224,318,32.11,82562.26,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:39,379,545,524,124,758,409,448,224,318,32.11,82561.57,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:40,379,546,524,124,758,409,448,224,318,32.12,82561.05,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:40,379,546,524,124,758,409,448,224,318,32.12,82562.11,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:41,379,546,524,124,758,409,448,224,318,32.12,82564.02,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:41,379,546,524,124,758,409,448,224,318,32.11,82560.69,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:42,379,546,524,124,758,409,448,224,318,32.11,82561.37,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:42,379,546,524,124,758,409,448,224,318,32.12,82562.97,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:43,379,545,525,124,758,409,448,224,318,32.12,82564.69,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:43,379,546,524,124,758,409,448,224,317,32.12,82564.19,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:44,379,546,524,124,758,409,448,224,318,32.12,82561.41,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:44,379,545,524,124,758,409,448,224,318,32.11,82562.09,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:45,379,545,524,124,758,409,448,224,318,32.12,82563.48,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:45,379,545,524,124,758,409,448,224,318,32.11,82562.09,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:46,379,546,524,124,758,409,448,224,318,32.11,82559.32,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:46,379,545,524,124,758,409,448,224,318,32.12,82563.31,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:47,379,546,524,124,758,409,448,224,318,32.12,82561.93,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:47,379,546,524,124,758,409,448,224,318,32.12,82563.14,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:48,379,545,524,124,758,409,448,224,318,32.12,82565.22,34.00,49.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:48,379,546,524,124,758,409,448,224,318,32.12,82562.44,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:49,379,546,524,124,758,409,448,224,318,32.12,82561.76,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:49,379,546,524,124,758,409,448,224,318,32.12,82562.80,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:50,379,545,524,124,758,409,448,224,318,32.12,82562.61,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:50,379,545,524,124,758,409,448,224,318,32.12,82562.28,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
2024-09-18 12:14:51,379,546,524,124,758,409,448,224,318,32.12,82564.17,34.00,50.00,AllSensorsClockWiseOpenValves(25degEnvTemp)
