yyyy-mm-dd timestamp,MQ6,MQ5,MQ4,MQ7,MQ3,MQ8,MQ2,MQ135,MQ9,BMPTemperature,Pressure(Pa),DHTTemperature,Humidity,Target
2024-10-02 12:50:03,505,748,684,353,882,703,724,707,721,31.44,85497.75,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,354,882,698,721,706,720,31.44,85497.75,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,354,882,704,724,707,721,31.44,85532.28,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,683,354,882,704,725,708,721,31.44,85532.28,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,353,883,703,725,708,722,31.45,85607.72,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,354,882,703,724,707,721,31.45,85607.72,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,353,883,703,725,708,722,31.45,85645.89,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,354,883,703,725,708,722,31.45,85645.89,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,353,882,703,725,708,721,31.45,85698.61,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,353,882,704,725,708,722,31.45,85698.61,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,354,883,703,725,708,721,31.45,85785.69,33.00,77.00,blacktie
2024-10-02 12:50:03,505,748,684,353,882,703,725,708,721,31.45,85785.69,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,704,725,708,722,31.46,85791.60,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,883,703,725,708,721,31.46,85791.60,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,354,882,703,725,708,721,31.45,85807.36,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,703,725,708,721,31.45,85807.36,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,703,725,708,722,31.46,85834.27,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,703,725,708,721,31.46,85834.27,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,883,703,724,707,720,31.46,85886.84,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,703,724,708,720,31.46,85886.84,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,882,703,724,708,721,31.46,85922.57,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,685,353,882,703,724,708,721,31.46,85922.57,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,684,353,883,703,725,708,721,31.46,85923.46,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,685,353,883,704,725,708,721,31.46,85923.46,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,685,353,882,703,724,708,720,31.46,85926.25,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,685,353,882,704,726,709,722,31.46,85926.25,33.00,77.00,blacktie
2024-10-02 12:50:04,505,748,685,353,882,704,725,709,721,31.46,85968.22,33.00,77.00,blacktie
2024-10-02 12:50:04,506,748,685,353,882,704,725,709,721,31.46,85968.22,33.00,77.00,blacktie
2024-10-02 12:50:04,506,748,684,353,883,704,725,709,722,31.46,85988.83,33.00,77.00,blacktie
