yyyy-mm-dd timestamp,MQ6,MQ5,MQ4,MQ7,MQ3,MQ8,MQ2,MQ135,MQ9,BMPTemperature,Pressure(Pa),DHTTemperature,Humidity,Target
2024-10-04 13:17:30,489,795,739,448,906,760,764,754,789,32.18,84051.97,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,448,906,757,764,754,789,32.18,84051.97,34.00,78.00,sophie
2024-10-04 13:17:30,489,794,738,447,907,760,765,754,789,32.17,84030.96,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,907,760,765,754,789,32.17,84030.96,34.00,78.00,sophie
2024-10-04 13:17:30,489,794,739,447,907,760,764,754,789,32.18,84075.72,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,907,760,764,753,789,32.18,84075.72,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,907,760,765,754,789,32.17,84237.27,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,448,907,760,765,754,789,32.17,84237.27,34.00,78.00,sophie
2024-10-04 13:17:30,489,794,739,447,907,760,764,753,789,32.18,84273.00,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,906,760,765,754,789,32.18,84273.00,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,448,907,760,765,754,789,32.18,84376.80,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,448,907,760,764,754,789,32.18,84376.80,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,906,761,765,754,789,32.18,84394.32,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,738,447,907,760,764,754,789,32.18,84394.32,34.00,78.00,sophie
2024-10-04 13:17:30,489,794,738,447,907,760,765,754,789,32.18,84358.73,34.00,78.00,sophie
2024-10-04 13:17:30,489,794,739,447,906,760,765,754,789,32.18,84358.73,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,907,760,765,754,789,32.18,84327.14,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,906,760,765,754,789,32.18,84327.14,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,907,760,765,754,789,32.18,84376.25,34.00,78.00,sophie
2024-10-04 13:17:30,489,795,739,447,906,761,765,754,789,32.18,84376.25,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,448,907,761,765,755,789,32.17,84471.02,34.00,78.00,sophie
2024-10-04 13:17:31,489,794,739,447,906,760,764,755,789,32.17,84471.02,34.00,78.00,sophie
2024-10-04 13:17:31,490,795,739,447,906,761,765,755,789,32.17,84514.75,34.00,78.00,sophie
2024-10-04 13:17:31,490,795,739,447,907,761,765,755,789,32.17,84514.75,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,906,761,765,755,789,32.18,84584.19,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,907,761,765,755,789,32.18,84584.19,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,907,761,766,755,789,32.19,84710.58,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,907,760,765,755,789,32.19,84710.58,34.00,78.00,sophie
2024-10-04 13:17:31,490,795,739,447,906,761,765,756,789,32.17,84756.16,34.00,78.00,sophie
2024-10-04 13:17:31,489,794,740,447,907,760,765,755,789,32.17,84756.16,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,740,448,907,761,766,755,789,32.18,84966.72,34.00,78.00,sophie
2024-10-04 13:17:31,490,795,739,448,906,761,765,756,789,32.18,84966.72,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,907,761,765,756,789,32.18,85060.46,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,739,447,907,761,765,756,789,32.18,85060.46,34.00,78.00,sophie
2024-10-04 13:17:31,489,795,740,448,907,761,765,756,789,32.18,84995.34,34.00,78.00,sophie
2024-10-04 13:17:31,490,795,739,447,906,761,766,757,789,32.18,84995.34,34.00,77.00,sophie
2024-10-04 13:17:31,489,795,739,447,906,756,763,756,789,32.19,84962.77,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,448,906,761,765,757,789,32.19,84962.77,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,448,907,761,766,757,789,32.19,84968.15,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,757,789,32.19,84968.15,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,757,789,32.19,84953.22,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,448,907,761,765,757,789,32.19,84953.22,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,448,907,761,766,758,789,32.19,84935.35,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,757,789,32.19,84935.35,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,448,907,761,766,758,789,32.19,84923.88,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,906,761,766,758,789,32.19,84923.88,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,758,789,32.19,84934.13,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,758,789,32.19,84934.13,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,758,789,32.18,84847.67,34.00,77.00,sophie
2024-10-04 13:17:31,490,795,740,447,907,761,766,758,789,32.18,84847.67,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,740,447,907,761,766,758,789,32.19,84845.44,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,740,447,907,762,765,758,788,32.19,84845.44,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,741,448,906,762,766,759,789,32.19,84843.35,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,741,448,907,761,766,758,789,32.19,84843.35,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,447,906,762,766,758,789,32.19,84818.71,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,447,907,761,766,758,789,32.19,84818.71,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,741,447,906,762,766,758,789,32.19,84779.32,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,741,447,907,762,766,759,789,32.19,84779.32,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,762,766,759,790,32.19,84755.36,34.00,77.00,sophie
2024-10-04 13:17:32,491,796,741,448,907,761,766,758,789,32.19,84755.36,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,447,906,762,766,759,789,32.19,84693.39,34.00,77.00,sophie
2024-10-04 13:17:32,490,795,741,447,906,762,766,758,789,32.19,84693.39,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,762,766,758,789,32.19,84675.17,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,762,766,759,789,32.19,84675.17,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,762,766,758,789,32.18,84627.25,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,907,762,766,758,789,32.18,84627.25,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,447,906,762,767,759,790,32.19,84595.86,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,907,762,766,758,789,32.19,84595.86,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,763,766,758,789,32.19,84615.47,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,742,448,907,761,766,758,789,32.19,84615.47,34.00,77.00,sophie
2024-10-04 13:17:32,491,795,741,448,906,762,767,759,790,32.19,84579.02,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,448,906,757,763,757,788,32.19,84579.02,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,741,448,907,762,766,759,789,32.19,84588.91,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,448,907,762,767,758,789,32.19,84588.91,34.00,78.00,sophie
2024-10-04 13:17:32,491,796,742,448,906,762,766,759,789,32.19,84569.31,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,448,906,762,766,758,789,32.19,84569.31,34.00,78.00,sophie
2024-10-04 13:17:32,491,796,742,448,907,762,766,758,789,32.19,84591.52,34.00,78.00,sophie
2024-10-04 13:17:32,491,796,742,448,906,762,766,758,789,32.19,84591.52,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,448,907,762,766,758,789,32.18,84592.33,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,449,907,762,766,759,789,32.18,84592.33,34.00,78.00,sophie
2024-10-04 13:17:32,491,795,742,448,906,762,766,758,789,32.18,84643.22,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,448,907,762,766,759,789,32.18,84643.22,34.00,78.00,sophie
2024-10-04 13:17:33,491,795,742,448,906,763,766,759,790,32.19,84657.64,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,448,907,762,766,758,789,32.19,84657.64,34.00,78.00,sophie
2024-10-04 13:17:33,492,795,742,448,906,763,766,758,789,32.19,84602.94,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,448,907,762,766,759,789,32.18,84602.94,34.00,78.00,sophie
2024-10-04 13:17:33,492,795,742,448,906,762,766,758,789,32.18,84582.15,34.00,78.00,sophie
2024-10-04 13:17:33,492,795,742,448,906,763,766,759,789,32.19,84582.15,34.00,78.00,sophie
2024-10-04 13:17:33,492,795,742,448,907,762,767,758,789,32.19,84561.30,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,448,906,762,766,759,789,32.18,84561.30,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,907,763,766,759,789,32.18,84594.78,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,907,762,766,758,789,32.18,84594.78,34.00,78.00,sophie
2024-10-04 13:17:33,492,795,742,449,907,763,767,759,790,32.18,84529.53,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,906,763,766,759,789,32.18,84529.89,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,743,449,906,763,767,759,789,32.18,84529.89,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,742,449,907,763,766,759,789,32.18,84508.38,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,743,449,906,762,767,759,789,32.18,84508.38,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,743,449,907,763,767,759,790,32.18,84485.45,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,742,449,907,763,767,759,789,32.18,84485.45,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,907,762,766,759,789,32.18,84433.39,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,907,763,767,759,789,32.18,84433.39,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,906,763,766,759,789,32.18,84371.60,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,742,449,907,763,767,759,789,32.18,84371.60,34.00,78.00,sophie
2024-10-04 13:17:33,492,796,742,449,906,763,767,759,790,32.18,84348.88,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,906,763,767,759,789,32.18,84348.88,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,906,763,767,759,789,32.18,84308.27,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,742,449,906,758,764,758,789,32.18,84259.50,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,906,762,766,758,789,32.18,84259.50,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,742,449,906,763,767,758,790,32.18,84277.72,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,907,763,766,758,789,32.18,84277.72,34.00,78.00,sophie
2024-10-04 13:17:33,493,796,743,449,907,763,766,758,789,32.18,84277.72,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,906,763,767,758,790,32.18,84317.62,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,742,449,907,763,767,758,790,32.18,84317.62,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,742,449,907,762,766,758,789,32.18,84361.33,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,742,449,906,763,767,758,790,32.18,84361.33,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,743,449,907,762,766,758,789,32.18,84388.23,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,743,449,906,763,767,758,790,32.18,84388.23,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,906,763,767,758,789,32.18,84432.14,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,907,763,766,758,789,32.18,84432.14,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,906,763,767,758,789,32.18,84431.30,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,742,449,906,763,766,758,790,32.18,84431.30,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,907,763,766,758,789,32.18,84392.74,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,743,449,906,763,767,758,789,32.18,84392.74,34.00,78.00,sophie
2024-10-04 13:17:34,494,796,743,449,907,763,766,758,789,32.18,84399.03,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,907,763,766,758,789,32.18,84399.03,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,742,449,906,763,767,758,790,32.18,84394.69,34.00,78.00,sophie
2024-10-04 13:17:34,494,797,743,449,907,763,766,758,789,32.18,84394.69,34.00,78.00,sophie
2024-10-04 13:17:34,494,796,743,449,907,764,766,758,790,32.18,84478.17,34.00,78.00,sophie
2024-10-04 13:17:34,493,796,743,449,906,763,767,758,790,32.18,84478.17,34.00,78.00,sophie
2024-10-04 13:17:34,494,797,743,449,906,763,766,758,789,32.18,84463.54,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,743,449,907,763,767,759,790,32.18,84463.54,34.00,78.00,sophie
2024-10-04 13:17:34,493,797,743,449,906,763,766,758,789,32.17,84511.46,34.00,78.00,sophie
2024-10-04 13:17:34,494,797,743,450,906,764,767,759,789,32.17,84511.46,34.00,78.00,sophie
2024-10-04 13:17:34,494,796,743,449,906,763,766,759,790,32.17,84488.55,34.00,78.00,sophie
2024-10-04 13:17:34,494,797,743,449,907,763,766,759,789,32.17,84488.55,34.00,78.00,sophie
2024-10-04 13:17:34,494,796,743,450,907,763,767,759,790,32.18,84443.42,34.00,78.00,sophie
2024-10-04 13:17:34,494,797,743,449,906,763,766,759,789,32.18,84443.42,34.00,78.00,sophie
